ID,Titre,Durée (minutes),Langue Originale,Note moyenne,Score de popularité,Décénnie,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
tt14349032,The Good Neighbor,0.36363636363636365,en,0.7116463664978787,0.008246994863213888,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt14726510,First Love,0.35064935064935066,en,0.533734774873409,0.0037578332402307636,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt9783600,Spiderhead,0.42207792207792205,en,0.5361981661420555,0.010030909529255986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt3704428,Elvis,0.7662337662337663,en,0.7844532639934308,0.010797212778244218,1.0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0
tt15521050,Love & Gelato,0.4545454545454546,en,0.4794033118927056,0.0022374089990330826,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt7144666,The Black Phone,0.4025974025974026,en,0.8015601478034761,0.021738844245720836,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt14145426,Beavis and Butt-Head Do the Universe,0.29220779220779225,en,0.7084986998768305,0.0016497133534628754,1.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt11242162,Rise,0.4675324675324676,en,0.7937594087860956,0.0035733309964359043,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt15339456,Marcel the Shell with Shoes On,0.31818181818181823,en,0.8074449158341316,0.07736695845791491,1.0,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
tt9288046,The Sea Beast,0.5064935064935066,en,0.7674832352538662,0.014754284863211922,1.0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
tt11552344,Murder at Yellowstone City,0.551948051948052,en,0.5066374709182976,0.002220314541940268,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
tt21059510,Cat Pack: A PAW Patrol Exclusive Event,0.17532467532467533,en,0.7509237717257423,0.00801572847242949,1.0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt20673642,La traversée,0.4415584415584416,fr,0.5754755713699193,0.0009207428268612474,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt19783626,"Arthur, Malédiction",0.2987012987012987,fr,0.17380593951005885,0.0016978529165403411,1.0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
tt5113044,Minions: The Rise of Gru,0.2987012987012987,en,0.7527028876419871,0.03155263452109682,1.0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt15484716,En roue libre,0.3116883116883117,fr,0.6582728890105378,0.0008059938275255733,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt13639204,Irréductible,0.2727272727272727,fr,0.569727658409744,0.0021698171227120693,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4471908,Prizefighter: The Life of Jem Belcher,0.4285714285714286,en,0.5931298754618859,0.07161300349807609,1.0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
tt12545566,Mr. Malcolm's List,0.49350649350649356,en,0.5817709046120159,0.0013726652557517446,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt13456318,Persuasion,0.43506493506493504,en,0.5578212672779527,0.0035546646352426006,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt15690300,Hot Seat,0.2987012987012987,en,0.49349938415218286,0.005424051586748769,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt3696180,The Forgiven,0.49350649350649356,en,0.5491993978376899,0.004901982937373965,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt15438542,Code Name Banshee,0.33766233766233766,en,0.5611057889694814,0.013099462821422459,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt13829262,Rubikon,0.44805194805194803,en,0.5145750650061585,0.002254699944138458,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt12593682,Bullet Train,0.551948051948052,en,0.7651566990557,0.027896975047397823,1.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt14336174,Peter von Kant,0.2857142857142857,fr,0.5063637607773368,0.0045897634854144,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt16227014,Fire of Love,0.33766233766233766,en,0.7507869166552622,0.002019503793102839,1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt4181158,"Hello, Goodbye, and Everything in Between",0.2727272727272727,en,0.6079102230737649,0.0042820632577437396,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt10648342,Thor: Love and Thunder,0.5064935064935066,en,0.6414397153414534,0.05830211957513791,1.0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt15548032,Les liaisons dangereuses,0.4415584415584416,fr,0.5415355138907897,0.0023010711151028743,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt13535920,Avec amour et acharnement,0.49350649350649356,fr,0.5173121664157657,0.0016137560471641969,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt14301252,Z-O-M-B-I-E-S 3,0.30519480519480524,en,0.7800739017380595,0.0051462175369873945,1.0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,3,3,0,0,0
tt15318872,Werewolf by Night,0.09090909090909088,en,0.707951279594909,0.008650777729026919,1.0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0
tt21049266,L'assassin de ma fille,0.2727272727272727,fr,0.62501710688381,0.002750046223804955,1.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tt16953666,La Nuit du 12,0.474025974025974,fr,0.7119200766388395,0.0023030359952284853,1.0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt12754776,Menteur,0.33766233766233766,fr,0.389763240728069,0.0018737096877825127,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1649418,The Gray Man,0.564935064935065,en,0.6978240043793622,0.01463796395977576,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt11464446,Anything's Possible,0.3571428571428571,en,0.5585055426303545,0.0022731698173192004,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt12735282,The Reef: Stalked,0.33766233766233766,en,0.57958122348433,0.0027278430783855526,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt4428398,Paws of Fury: The Legend of Hank,0.3441558441558442,en,0.6719583960585739,0.010516038432269304,1.0,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
tt14592998,The Railway Children Return,0.35064935064935066,en,0.6848227726837279,0.00209750953408959,1.0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
tt20672490,American Carnage,0.38961038961038963,en,0.520049267825373,0.002771070441148991,1.0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt5151570,Mrs. Harris Goes to Paris,0.487012987012987,en,0.732174627069933,0.0032815462977826915,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt15426294,Gone in the Night,0.31818181818181823,en,0.5293554126180374,0.0023417441337030193,1.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0
tt9411972,Where the Crawdads Sing,0.5454545454545455,en,0.7800739017380595,0.006892406504617762,1.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0
tt12262116,Thirteen Lives,0.6883116883116883,en,0.8268783358423429,0.00523954934295391,1.0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt10954984,Nope,0.577922077922078,en,0.6872861639523744,0.02211197498157434,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0
tt15035902,Joyeuse retraite 2,0.3311688311688312,fr,0.35253866155741065,0.023282454072400725,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt13249596,Father of the Bride,0.5,en,0.6387026139318462,0.0036226494875887362,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt12724306,Glorious,0.24675324675324672,en,0.5457780210756809,0.00165600096986483,1.0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
tt16491324,Honor Society,0.36363636363636365,en,0.8126454085123854,0.0069554791566498715,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt14502344,They/Them,0.38961038961038963,en,0.43834679074859717,0.004733003246571431,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt11851548,Orphan: First Kill,0.37662337662337664,en,0.665936772957438,0.021498539406358628,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt11976532,Vengeance,0.43506493506493504,en,0.6596414397153414,0.0036904378519223113,1.0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt11540726,Resurrection,0.4025974025974026,en,0.5747912960175174,0.0022191356138649017,1.0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0
tt14814040,Not Okay,0.3831168831168831,en,0.6225537156151635,0.0036391544806438675,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt4614584,Purple Hearts,0.525974025974026,en,0.861776378814835,0.008225970645869852,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt7469828,Paradise Highway,0.48051948051948057,en,0.5474202819214452,0.004604500086356481,1.0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt11866324,Prey,0.3831168831168831,en,0.8066237854112493,0.052371521892006646,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
tt14962428,L'Année du requin,0.2987012987012987,fr,0.3421376762009033,0.0009737945902527406,1.0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
tt11426572,Wedding Season,0.37662337662337664,en,0.6021623101135897,0.0014661935497308212,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt20784210,LEGO Star Wars Summer Vacation,0.025974025974025983,en,0.5702750786916656,0.004151595217403179,1.0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0
tt7214954,Luck,0.4155844155844156,en,0.8208567127412071,0.034530606839472636,1.0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt8110652,Bodies Bodies Bodies,0.3441558441558442,en,0.6266593677295744,0.004218204653661387,1.0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
tt13223398,Beast,0.33766233766233766,en,0.6714109757766525,0.02747983099673064,1.0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
tt15325794,Fall,0.4285714285714286,en,0.737511974818667,0.06231440479163527,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt21426434,Shark Side of the Moon,0.30519480519480524,en,0.4653072396332284,0.06718278827886127,1.0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0
tt9731386,Rogue Agent,0.48051948051948057,en,0.6021623101135897,0.010001829303396943,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt15978956,Wifelike,0.42207792207792205,en,0.7418913370740386,0.012605884933869011,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0
tt13314558,Day Shift,0.4675324675324676,en,0.6823593814150815,0.018126215646772716,1.0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
tt21622428,Gabriel's Rapture: Part III,0.5974025974025974,en,0.8521965238812098,0.0023250426526353267,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt15255876,Emily the Criminal,0.36363636363636365,en,0.6705898453537703,0.01877659096834991,1.0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt14001894,Secret Headquarters,0.40909090909090906,en,0.6615574107020665,0.01729625028171469,1.0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
tt21222434,Sniper: Rogue Mission,0.3571428571428571,en,0.6599151498563023,0.012238845326404903,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt20225374,Vesper,0.461038961038961,en,0.629533324209662,0.010695431987737576,1.0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
tt14298328,Look Both Ways,0.44805194805194803,en,0.6841384973313261,0.0038503790941470353,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt15360384,Girl at the Window,0.27922077922077926,en,0.608320788285206,0.01032544506008505,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt13698942,The Immaculate Room,0.30519480519480524,en,0.5007527028876421,0.005520723688928824,1.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0
tt15083184,I Came By,0.44805194805194803,en,0.605720541946079,0.0041339112962726805,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt14596320,Spin Me Round,0.40909090909090906,en,0.3695086902969754,0.0020580154435648115,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt12873562,The Invitation,0.4155844155844156,en,0.6021623101135897,0.018290676113286344,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt13070038,After Ever Happy,0.35064935064935066,en,0.6775694539482688,0.02606865409051692,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt12071756,Rumba la vie,0.39610389610389607,fr,0.5597372382646777,0.0007570683123978631,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt9198364,Three Thousand Years of Longing,0.43506493506493504,en,0.6979608594498427,0.012309384522914333,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt12311620,Breaking,0.4025974025974026,en,0.6569043383057342,0.015667561145595848,1.0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt21388556,That's Amor,0.3571428571428571,en,0.44217873272204733,0.002096330606014223,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt5500218,Samaritan,0.39610389610389607,en,0.6719583960585739,0.019773178168059735,1.0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0
tt11005128,Into the Deep,0.31818181818181823,en,0.5720541946079102,0.005569452716043973,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt14309446,Me Time,0.40909090909090906,en,0.5590529629122759,0.007168472162266088,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15262370,Maneater,0.29220779220779225,en,0.4090598056657999,0.017183073186479506,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt13391708,Les Cinq diables,0.3571428571428571,fr,0.7093198302997127,0.0021000638782528837,1.0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0
tt14504294,La Dégustation,0.3311688311688312,fr,0.5901190639113179,0.0010197727851920346,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt8889818,Stowaway,0.3441558441558442,en,0.629533324209662,0.007591707341322667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt15463032,Love in the Villa,0.474025974025974,en,0.5602846585465991,0.003821298868287994,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt16527290,Wire Room,0.36363636363636365,en,0.6432188312576981,0.010425850434503767,1.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt13075730,One Way,0.3571428571428571,en,0.5921718899685234,0.012199547723892687,1.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt14369780,Lady Chatterley's Lover,0.551948051948052,en,0.6599151498563023,0.007620591079169146,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt11128440,Clerks III,0.3831168831168831,en,0.5747912960175174,0.002896822769188086,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt16030222,The Bad Seed Returns,0.30519480519480524,en,0.7150677432598878,0.0033813622081637234,1.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0
tt13349892,Kompromat,0.5584415584415585,fr,0.629943889421103,0.010321908275858951,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt9155512,Le Visiteur du futur,0.39610389610389607,fr,0.620090324346517,0.004027807769489695,1.0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt14913250,Tout le monde aime Jeanne,0.35064935064935066,fr,0.5627480498152456,0.0006975324445918543,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt15329224,Revoir Paris,0.4155844155844156,fr,0.7168468591761324,0.004765816744669133,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt4593060,Pinocchio,0.4155844155844156,en,0.6270699329410155,0.013306561186661844,1.0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
tt14109724,Ticket to Paradise,0.40909090909090906,en,0.6586834542219789,0.006699062300257655,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt14456350,About Fate,0.3831168831168831,en,0.7518817572191049,0.002728629030435797,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt15791034,Barbarian,0.4025974025974026,en,0.6861913233885315,0.008674552778546809,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt8883486,Medieval,0.551948051948052,en,0.7187628301628576,0.03589266174254608,1.0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
tt17076046,Weird: The Al Yankovic Story,0.43506493506493504,en,0.6772957438073081,0.003946658220301966,1.0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
tt15445056,Athena,0.36363636363636365,fr,0.6471876283016286,0.028244365853605822,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt15807910,I Used to Be Famous,0.40909090909090906,en,0.71972081565622,0.002653963585662584,1.0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt13655328,End of the Road,0.3116883116883117,en,0.5853291364445052,0.008065243451594883,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt18224610,House of Darkness,0.30519480519480524,en,0.4013959217188997,0.000956503645147365,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt14967618,Margaux,0.4155844155844156,en,0.6645682222526345,0.010619391126876435,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
tt14995258,Sous emprise,0.5064935064935066,fr,0.584097440810182,0.006060083283409004,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt13640696,See How They Run,0.3701298701298701,en,0.6276173532229369,0.004165938842320138,1.0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt14642626,Sick,0.2727272727272727,en,0.6072259477213631,0.040436643521033745,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt6986990,The Hanging Sun,0.33766233766233766,en,0.5063637607773368,0.005811132971494108,1.0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt13327038,Do Revenge,0.5,en,0.6158478171616258,0.005502253815748082,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt14831708,Chronique d'une liaison passagère,0.3831168831168831,fr,0.6569043383057342,0.0009295847874264964,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt14121726,Jeepers Creepers: Reborn,0.30519480519480524,en,0.5244286300807445,0.030189597177960572,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt21651560,V/H/S/99,0.37662337662337664,en,0.5884768030655536,0.007696631940030287,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
tt14307536,A Jazzman's Blues,0.5584415584415585,en,0.7915697276584098,0.0018799973041844675,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
tt12718300,"Confess, Fletch",0.3701298701298701,en,0.6021623101135897,0.003167976226522384,1.0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
tt18925334,Pearl,0.39610389610389607,en,0.7527028876419871,0.016462944620443124,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt1655389,Blonde,0.8181818181818182,en,0.5834131654577802,0.006492946375081076,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt8093700,The Woman King,0.6103896103896104,en,0.8019707130149173,0.04455876553655277,1.0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0
tt9000184,Goodnight Mommy,0.3246753246753247,en,0.5940878609552483,0.003677469643093279,1.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
tt7322224,Triangle of Sadness,0.6883116883116883,en,0.7282058300260025,0.016621706934592483,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt14586118,Une belle course,0.3246753246753247,fr,0.7490078007390174,0.0015105998405696268,1.0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt14900738,Meet Cute,0.31818181818181823,en,0.5361981661420555,0.0039051992496515783,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
tt10731256,Don't Worry Darling,0.5324675324675325,en,0.6842753524018066,0.008591438349233472,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0
tt15403712,Les Enfants des autres,0.40909090909090906,fr,0.6742849322567401,0.001894144441088866,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt14857730,The Enforcer,0.3246753246753247,en,0.7476392500342138,0.03712503455732921,1.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt5315210,Lou,0.4285714285714286,en,0.6506090050636376,0.014769610928191687,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt11727866,Catherine Called Birdy,0.43506493506493504,en,0.6070890926508827,0.003051851811098783,1.0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt15474916,Smile,0.48051948051948057,en,0.6660736280279185,0.04012972924541333,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0
tt9853500,Bandit,0.551948051948052,en,0.5816340495415355,0.03675288626153851,1.0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0
tt14950412,Section 8,0.3701298701298701,en,0.6957711783221568,0.0018151562600393094,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
tt15275256,The Infernal Machine,0.4285714285714286,en,0.6482824688654714,0.021568882114855498,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
tt14444726,TÁR,0.7597402597402597,en,0.727658409744081,0.009293293530101669,1.0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0
tt13103732,The Offering,0.33766233766233766,en,0.5186807171205694,0.03925791193367979,1.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
tt14813212,The Munsters,0.44805194805194803,en,0.5372930067058984,0.004957982020953874,1.0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tt22184976,Minions & More 1,0.045454545454545414,en,0.6842753524018066,0.028796693656915034,1.0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
tt10304142,Amsterdam,0.6038961038961039,en,0.5758861365813603,0.0070853577329527484,1.0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
tt20101986,Bring It On: Cheer Or Die,0.3246753246753247,en,0.6036677158888737,0.005848269205868154,1.0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
tt11909878,Hocus Pocus 2,0.4285714285714286,en,0.7531134528534281,0.01826434671960316,1.0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
tt17049070,Jumeaux mais pas trop,0.3701298701298701,fr,0.5690433830573423,0.0009916749993957995,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0887261,Hellraiser,0.5194805194805195,en,0.613247570822499,0.020193073050902777,1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
tt10687116,Entergalactic,0.3441558441558442,en,0.7997810318872315,0.0037181426616934242,1.0,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
tt7830806,My Best Friend's Exorcism,0.3571428571428571,en,0.5527576296701793,0.005472387637838797,1.0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt10268488,The Greatest Beer Run Ever,0.551948051948052,en,0.7999178869577118,0.006860182470557745,1.0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0
tt8760670,Mona Lisa and the Blood Moon,0.42207792207792205,en,0.6237854112494868,0.0016387100247594545,1.0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,0
tt9731598,Bros,0.48051948051948057,en,0.6968660188859997,0.0033986531532690985,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
tt22408766,Attack on Titan,0.33766233766233766,en,0.5561790064321884,0.1355541325457046,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tt14895206,Dead for a Dollar,0.42207792207792205,en,0.526892021349391,0.006104293086235248,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
tt12444934,Devil's Workshop,0.29220779220779225,en,0.5585055426303545,0.007681502363063083,1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
tt11426228,Spirit Halloween: The Movie,0.2987012987012987,en,0.642397700834816,0.005714853845339176,1.0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0
tt4595186,Luckiest Girl Alive,0.4675324675324676,en,0.6410291501300123,0.005184336211424245,1.0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0
tt10375396,God's Creatures,0.38961038961038963,en,0.559463528123717,0.0014396676680350747,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
tt12908110,Mr. Harrigan's Phone,0.4155844155844156,en,0.6325441357602299,0.006876097999575192,1.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
